Date,Price,Open,High,Low,Vol.,Change %
"Oct 29, 2014",6453.87,6402.17,6475.35,6402.17,700.84M,0.81
"Oct 28, 2014",6402.17,6363.46,6412,6363.46,800.68M,0.61
"Oct 27, 2014",6363.46,6388.73,6443.76,6336.06,781.57M,-0.4
"Oct 24, 2014",6388.73,6419.15,6419.15,6372.43,717.83M,-0.47
"Oct 23, 2014",6419.15,6399.73,6430.32,6313.32,840.40M,0.3
"Oct 22, 2014",6399.73,6372.33,6401.51,6341.39,725.61M,0.43
"Oct 21, 2014",6372.33,6267.07,6372.33,6229.4,855.94M,1.68
"Oct 20, 2014",6267.07,6310.29,6320.31,6238.6,723.30M,-0.68
"Oct 17, 2014",6310.29,6195.91,6312.97,6188.04,1.11B,1.85
"Oct 16, 2014",6195.91,6211.64,6282.95,6072.68,1.70B,-0.25
"Oct 15, 2014",6211.64,6392.68,6404.96,6211.64,1.14B,-2.83
"Oct 14, 2014",6392.68,6366.24,6403.43,6304.27,830.85M,0.42
"Oct 13, 2014",6366.24,6339.97,6387.36,6294.64,846.37M,0.41
"Oct 10, 2014",6339.97,6431.85,6431.85,6328.39,893.11M,-1.43
"Oct 09, 2014",6431.85,6482.24,6544.21,6425.16,864.39M,-0.78
"Oct 08, 2014",6482.24,6495.58,6502.36,6453.81,822.97M,-0.21
"Oct 07, 2014",6495.58,6563.65,6563.84,6495.58,858.00M,-1.04
"Oct 06, 2014",6563.65,6527.91,6588.31,6527.91,722.22M,0.55
"Oct 03, 2014",6527.91,6446.39,6542.87,6446.39,750.61M,1.26
"Oct 02, 2014",6446.39,6557.52,6557.67,6446.39,805.72M,-1.69
"Oct 01, 2014",6557.52,6622.72,6622.81,6539.73,789.71M,-0.98
"Sep 30, 2014",6622.72,6646.6,6658.91,6601.62,882.27M,-0.36
"Sep 29, 2014",6646.60,6649.39,6653.94,6608.66,564.79M,-0.04
"Sep 26, 2014",6649.39,6639.71,6664,6615.12,588.72M,0.15
"Sep 25, 2014",6639.71,6706.27,6726.4,6621.48,927.83M,-0.99
"Sep 24, 2014",6706.27,6676.08,6707.26,6651.98,793.65M,0.45
"Sep 23, 2014",6676.08,6773.63,6777.27,6647.21,762.69M,-1.44
"Sep 22, 2014",6773.63,6837.92,6838.35,6766.89,674.06M,-0.94
"Sep 19, 2014",6837.92,6819.29,6876,6819.29,1.54B,0.27
"Sep 18, 2014",6819.29,6780.9,6822.6,6769.58,644.48M,0.57
"Sep 17, 2014",6780.90,6792.24,6816.89,6780.9,596.03M,-0.17
"Sep 16, 2014",6792.24,6804.21,6804.34,6748.09,592.89M,-0.18
"Sep 15, 2014",6804.21,6806.96,6813.87,6771.69,529.23M,-0.04
"Sep 12, 2014",6806.96,6799.62,6832.16,6799.39,552.97M,0.11
"Sep 11, 2014",6799.62,6830.11,6857.54,6764.86,648.02M,-0.45
"Sep 10, 2014",6830.11,6829,6847.79,6800.04,585.61M,0.02
"Sep 09, 2014",6829.00,6834.77,6846.18,6812.5,580.80M,-0.08
"Sep 08, 2014",6834.77,6855.1,6855.1,6773.78,752.27M,-0.3
"Sep 05, 2014",6855.10,6877.97,6884.96,6829.1,596.55M,-0.33
"Sep 04, 2014",6877.97,6873.58,6904.86,6866.25,688.90M,0.06
"Sep 03, 2014",6873.58,6829.17,6898.62,6826.73,674.90M,0.65
"Sep 02, 2014",6829.17,6825.31,6849.28,6812.31,820.23M,0.06
"Sep 01, 2014",6825.31,6819.75,6825.31,6798.33,404.27M,0.08
"Aug 29, 2014",6819.75,6805.8,6828.92,6782.63,720.98M,0.2
"Aug 28, 2014",6805.80,6830.66,6831.19,6796.86,498.07M,-0.36
"Aug 27, 2014",6830.66,6822.76,6830.66,6813.24,481.23M,0.12
"Aug 26, 2014",6822.76,6775.25,6827.32,6775.25,538.32M,0.7
"Aug 22, 2014",6775.25,6777.66,6784.63,6746.37,571.52M,-0.04
"Aug 21, 2014",6777.66,6755.48,6780.73,6752.7,423.43M,0.33
"Aug 20, 2014",6755.48,6779.31,6781.23,6739.76,466.21M,-0.35
"Aug 19, 2014",6779.31,6741.25,6782.9,6740.65,459.71M,0.56
"Aug 18, 2014",6741.25,6689.08,6745.72,6689.08,413.05M,0.78
"Aug 15, 2014",6689.08,6685.26,6742.82,6685.25,545.28M,0.06
"Aug 14, 2014",6685.26,6656.68,6694.64,6641.81,512.93M,0.43
"Aug 13, 2014",6656.68,6632.42,6664.34,6625.98,527.73M,0.37
"Aug 12, 2014",6632.42,6632.82,6643.7,6612.52,448.28M,-0.01
"Aug 11, 2014",6632.82,6567.36,6645.83,6567.36,494.37M,1
"Aug 08, 2014",6567.36,6597.37,6597.37,6528.73,645.42M,-0.45
"Aug 07, 2014",6597.37,6636.16,6649.05,6589.78,565.63M,-0.58
"Aug 06, 2014",6636.16,6682.48,6682.48,6588.43,803.80M,-0.69
"Aug 05, 2014",6682.48,6677.52,6713.52,6671.46,512.85M,0.07
"Aug 04, 2014",6677.52,6679.18,6715.56,6669.93,522.83M,-0.02
"Aug 01, 2014",6679.18,6730.11,6730.11,6624.72,695.02M,-0.76
"Jul 31, 2014",6730.11,6773.44,6797.09,6716.29,919.87M,-0.64
"Jul 30, 2014",6773.44,6807.75,6815.29,6758.24,692.78M,-0.5
"Jul 29, 2014",6807.75,6788.07,6833.67,6784.04,527.06M,0.29
"Jul 28, 2014",6788.07,6791.55,6809.61,6761.77,528.42M,-0.05
"Jul 25, 2014",6791.55,6821.46,6830.77,6780.65,661.62M,-0.44
"Jul 24, 2014",6821.46,6798.15,6821.46,6767.33,541.59M,0.34
"Jul 23, 2014",6798.15,6795.34,6822.65,6773.11,588.95M,0.04
"Jul 22, 2014",6795.34,6728.44,6801.84,6728.44,537.78M,0.99
"Jul 21, 2014",6728.44,6749.45,6753.42,6715.78,470.70M,-0.31
"Jul 18, 2014",6749.45,6738.32,6749.89,6690.9,584.83M,0.17
"Jul 17, 2014",6738.32,6784.67,6784.67,6727.71,631.29M,-0.68
"Jul 16, 2014",6784.67,6710.45,6792.55,6710.45,610.71M,1.11
"Jul 15, 2014",6710.45,6746.14,6764,6709.15,604.33M,-0.53
"Jul 14, 2014",6746.14,6690.17,6760.73,6690.17,468.49M,0.84
"Jul 11, 2014",6690.17,6672.37,6696.1,6663.67,533.17M,0.27
