Date,Price,Open,High,Low,Vol.,Change %
"Oct 30, 2017",6065.07,"6,065.07","6,065.07","6,065.07",0,5.37
"Oct 27, 2017",5755.85,"5,755.85","5,755.85","5,755.85",0,-3.39
"Oct 26, 2017",5957.72,"5,957.72","5,957.72","5,957.72",0,8.85
"Oct 25, 2017",5473.47,"5,473.47","5,473.47","5,473.47",0,-3.11
"Oct 24, 2017",5649.19,"5,649.19","5,649.19","5,649.19",0,-2.54
"Oct 23, 2017",5796.37,"5,796.37","5,796.37","5,796.37",0,-2.87
"Oct 20, 2017",5967.79,"5,967.79","5,967.79","5,967.79",0,5.51
"Oct 19, 2017",5656.15,"5,656.15","5,656.15","5,656.15",0,6.41
"Oct 18, 2017",5315.32,"5,315.32","5,315.32","5,315.32",0,-4.91
"Oct 17, 2017",5589.86,"5,589.86","5,589.86","5,589.86",0,-1.57
"Oct 16, 2017",5678.89,"5,678.89","5,678.89","5,678.89",0,-0.74
"Oct 13, 2017",5721.06,"5,721.06","5,721.06","5,721.06",0,8.36
"Oct 12, 2017",5279.74,"5,279.74","5,279.74","5,279.74",0,9.38
"Oct 11, 2017",4827.02,"4,827.02","4,827.02","4,827.02",0,0.56
"Oct 10, 2017",4800.03,"4,800.03","4,800.03","4,800.03",0,3.21
"Oct 09, 2017",4650.89,"4,650.89","4,650.89","4,650.89",0,6.05
"Oct 06, 2017",4385.53,"4,385.53","4,385.53","4,385.53",0,1.44
"Oct 05, 2017",4323.46,"4,323.46","4,323.46","4,323.46",0,2.44
"Oct 04, 2017",4220.49,"4,220.49","4,220.49","4,220.49",0,-1.51
"Oct 03, 2017",4285.00,"4,285.00","4,285.00","4,285.00",0,-2.25
"Oct 02, 2017",4383.51,"4,383.51","4,383.51","4,383.51",0,4.69
"Sep 29, 2017",4186.97,"4,186.97","4,186.97","4,186.97",0,1.22
"Sep 28, 2017",4136.57,"4,136.57","4,136.57","4,136.57",0,1.57
"Sep 27, 2017",4072.61,"4,072.61","4,072.61","4,072.61",0,3.67
"Sep 26, 2017",3928.45,"3,928.45","3,928.45","3,928.45",0,0.37
"Sep 25, 2017",3913.90,"3,913.90","3,913.90","3,913.90",0,10.84
"Sep 22, 2017",3531.00,"3,531.00","3,531.00","3,531.00",0,-5
"Sep 21, 2017",3716.84,"3,716.84","3,716.84","3,716.84",0,-6.89
"Sep 20, 2017",3991.99,"3,991.99","3,991.99","3,991.99",0,-0.25
"Sep 19, 2017",4002.03,"4,002.03","4,002.03","4,002.03",0,-0.9
"Sep 18, 2017",4038.49,"4,038.49","4,038.49","4,038.49",0,6.07
"Sep 15, 2017",3807.23,"3,807.23","3,807.23","3,807.23",0,8.6
"Sep 14, 2017",3505.71,"3,505.71","3,505.71","3,505.71",0,-8.59
"Sep 13, 2017",3835.17,"3,835.17","3,835.17","3,835.17",0,-10.04
"Sep 12, 2017",4263.20,"4,263.20","4,263.20","4,263.20",0,0.74
