Date,Price,Open,High,Low,Vol.,Change %
"Sep 07, 2017",5964.31,5960.44,5980.15,5943.89,144.20M,0.22
"Sep 06, 2017",5951.13,5949.54,5964.38,5909.92,142.86M,0.31
"Sep 05, 2017",5932.73,5966.64,5980.91,5890.25,150.87M,-0.92
"Sep 01, 2017",5987.90,6001.82,6009.61,5972.27,111.43M,-0.01
"Aug 31, 2017",5988.60,5948.74,5995.44,5945.95,169.62M,0.94
"Aug 30, 2017",5932.90,5870.88,5940.57,5865.34,135.77M,1.21
"Aug 29, 2017",5862.14,5785.29,5871.79,5785.22,113.41M,0.41
"Aug 28, 2017",5838.08,5839.27,5852.80,5821.87,124.59M,0.27
"Aug 25, 2017",5822.53,5854.31,5870.47,5815.60,122.15M,-0.20
"Aug 24, 2017",5834.44,5863.99,5871.87,5802.77,130.42M,-0.30
"Aug 23, 2017",5851.78,5842.16,5864.78,5840.71,121.32M,-0.37
"Aug 22, 2017",5873.33,5817.29,5879.00,5817.02,123.97M,1.50
"Aug 21, 2017",5786.54,5791.04,5804.30,5750.50,134.84M,-0.08
"Aug 18, 2017",5790.91,5803.90,5831.08,5770.14,169.51M,-0.09
"Aug 17, 2017",5796.32,5896.31,5903.86,5796.32,164.72M,-2.05
"Aug 16, 2017",5917.42,5920.68,5944.98,5899.56,133.36M,0.16
"Aug 15, 2017",5907.73,5917.29,5919.75,5893.85,128.17M,-0.01
"Aug 14, 2017",5908.17,5878.64,5916.33,5878.00,146.32M,1.31
"Aug 11, 2017",5831.53,5792.32,5844.61,5785.26,144.43M,0.75
"Aug 10, 2017",5788.19,5880.14,5887.27,5783.36,173.81M,-2.22
"Aug 09, 2017",5919.39,5879.55,5920.96,5866.17,145.30M,-0.12
"Aug 08, 2017",5926.35,5922.64,5972.93,5910.50,147.06M,-0.14
"Aug 07, 2017",5934.73,5909.45,5936.79,5903.75,127.12M,0.59
"Aug 04, 2017",5899.90,5899.69,5912.56,5877.06,143.11M,0.15
"Aug 03, 2017",5891.20,5915.73,5917.47,5879.72,148.83M,-0.39
"Aug 02, 2017",5914.23,5934.07,5936.15,5859.62,178.27M,0.32
"Aug 01, 2017",5895.17,5900.64,5905.29,5880.45,144.47M,0.25
"Jul 31, 2017",5880.33,5928.69,5932.37,5871.79,187.75M,-0.48
"Jul 28, 2017",5908.92,5883.70,5918.31,5868.92,158.39M,-0.14
"Jul 27, 2017",5917.03,5994.02,5995.77,5847.05,243.14M,-0.57
"Jul 26, 2017",5950.73,5944.16,5954.38,5939.17,145.01M,0.34
"Jul 25, 2017",5930.65,5927.10,5945.06,5916.29,147.88M,-0.18
"Jul 24, 2017",5941.37,5920.93,5950.57,5912.74,141.03M,0.34
"Jul 21, 2017",5921.52,5905.60,5921.52,5890.25,162.46M,0.01
"Jul 20, 2017",5921.22,5929.58,5932.61,5896.61,144.93M,0.09
"Jul 19, 2017",5916.16,5898.40,5922.37,5895.53,145.63M,0.61
"Jul 18, 2017",5880.10,5832.92,5880.55,5818.20,123.42M,0.69
"Jul 17, 2017",5839.74,5845.82,5860.64,5830.25,125.58M,0.03
"Jul 14, 2017",5838.08,5815.04,5844.80,5799.85,123.65M,0.77
"Jul 13, 2017",5793.36,5785.32,5806.18,5776.62,140.45M,0.25
"Jul 12, 2017",5778.95,5757.19,5785.00,5749.65,143.96M,1.21
"Jul 11, 2017",5709.80,5687.03,5717.91,5667.27,133.08M,0.27
"Jul 10, 2017",5694.15,5662.71,5708.61,5650.26,136.24M,0.67
"Jul 07, 2017",5656.47,5618.85,5673.02,5618.85,130.79M,1.05
"Jul 06, 2017",5597.90,5606.42,5628.84,5579.64,161.64M,-0.90
"Jul 05, 2017",5648.82,5611.00,5663.60,5593.66,164.30M,0.93
"Jul 03, 2017",5596.96,5680.36,5684.98,5592.53,103.40M,-0.88
"Jun 30, 2017",5646.92,5676.40,5681.90,5637.74,192.49M,-0.11
"Jun 29, 2017",5653.02,5723.31,5723.66,5599.44,181.77M,-1.74
"Jun 28, 2017",5753.03,5693.48,5757.23,5660.53,147.74M,1.44
"Jun 27, 2017",5671.60,5752.72,5761.04,5671.60,173.25M,-1.83
"Jun 26, 2017",5777.59,5832.31,5845.15,5765.87,142.52M,-0.44
"Jun 23, 2017",5803.10,5775.03,5810.31,5759.70,278.84M,0.40
"Jun 22, 2017",5779.87,5787.44,5802.46,5767.87,145.41M,-0.04
"Jun 21, 2017",5782.39,5740.58,5784.92,5737.01,149.16M,0.98
"Jun 20, 2017",5726.31,5762.99,5772.17,5725.01,150.25M,-0.80
"Jun 19, 2017",5772.22,5729.54,5776.36,5724.49,152.06M,1.60
"Jun 16, 2017",5681.48,5694.21,5695.74,5656.62,544.04M,-0.34
"Jun 15, 2017",5700.89,5661.36,5707.37,5634.58,171.75M,-0.46
"Jun 14, 2017",5727.07,5774.12,5774.19,5682.35,177.99M,-0.43
"Jun 13, 2017",5751.82,5740.21,5760.54,5709.17,236.56M,0.76
"Jun 12, 2017",5708.18,5677.16,5716.20,5633.34,257.94M,-0.59
"Jun 09, 2017",5741.94,5891.66,5897.69,5657.76,273.59M,-2.44
"Jun 08, 2017",5885.30,5894.75,5895.18,5852.65,175.68M,0.13
"Jun 07, 2017",5877.59,5871.77,5883.19,5845.96,141.27M,0.36
"Jun 06, 2017",5856.77,5869.48,5890.88,5848.32,141.13M,-0.36
