Date,Price,Open,High,Low,Vol.,Change %
"Nov 30, 2016",178661.73,178661.73,178661.73,178661.73,3.39M,0.19
"Nov 29, 2016",178324.34,178324.34,178324.34,178324.34,297.51K,-0.02
"Nov 28, 2016",178357.64,178357.64,178357.64,178357.64,746.29K,0.27
"Nov 25, 2016",177883.20,177883.2,177883.2,177883.2,43.49M,0.49
"Nov 24, 2016",177020.00,177020,177020,177020,5.28M,1.7
"Nov 23, 2016",174055.73,174055.73,174055.73,174055.73,5.98M,0.23
"Nov 22, 2016",173661.75,173661.75,173661.75,173661.75,7.14M,0.19
"Nov 21, 2016",173331.69,173331.69,173331.69,173331.69,516.19K,0.22
"Nov 18, 2016",172953.63,172953.63,172953.63,172953.63,1.60M,0.42
"Nov 17, 2016",172236.13,172236.13,172236.13,172236.13,6.48M,-0.17
"Nov 16, 2016",172534.23,172534.23,172534.23,172534.23,3.13M,0.88
"Nov 15, 2016",171029.58,171029.58,171029.58,171029.58,2.26M,0.86
"Nov 14, 2016",169569.09,169569.09,169569.09,169569.09,1.24M,-0.48
"Nov 11, 2016",170391.52,170391.52,170391.52,170391.52,1.70M,0.13
"Nov 10, 2016",170178.31,170178.31,170178.31,170178.31,5.46M,-0.82
"Nov 09, 2016",171582.05,171582.05,171582.05,171582.05,4.41M,1.19
"Nov 08, 2016",169569.09,169569.09,169569.09,169569.09,6.12M,-0.21
"Nov 07, 2016",169922.31,169922.31,169922.31,169922.31,1.37M,-0.23
"Nov 04, 2016",170317.11,170317.11,170317.11,170317.11,2.01M,1.99
"Nov 03, 2016",166991.45,166991.45,166991.45,166991.45,985.33K,-1.52
"Nov 02, 2016",169572.00,169572,169572,169572,8.14M,2.02
"Nov 01, 2016",166208.33,166208.33,166208.33,166208.33,7.66M,-0.33
"Oct 31, 2016",166759.27,166759.27,166759.27,166759.27,4.36M,-0.8
"Oct 28, 2016",168109.77,168109.77,168109.77,168109.77,8.39M,0.83
