Date,Price,Open,High,Low,Vol.,Change %
"May 15, 2017",30322.12,30287.37,30357.96,30273.62,8.22K,0.44
"May 12, 2017",30188.15,30285.61,30299.74,30111.45,11.38K,-0.21
"May 11, 2017",30250.98,30309.71,30366.43,30207.11,11.04K,0.01
"May 10, 2017",30248.17,29988.78,30271.60,29987.44,11.35K,1.05
"May 09, 2017",29933.25,29977.50,30017.82,29911.44,8.72K,0.02
"May 08, 2017",29926.15,29915.12,30016.04,29877.41,10.26K,0.23
"May 05, 2017",29858.80,30142.14,30176.55,29823.60,16.41K,-0.89
"May 04, 2017",30126.21,30069.72,30169.95,30007.40,22.96K,0.77
"May 03, 2017",29894.80,29984.95,30020.59,29846.57,11.63K,-0.09
"May 02, 2017",29921.18,30021.49,30069.24,29804.12,12.09K,0.01
"Apr 28, 2017",29918.40,30064.60,30067.64,29848.21,11.68K,-0.37
"Apr 27, 2017",30029.74,30141.39,30184.22,29973.40,11.00K,-0.34
"Apr 26, 2017",30133.35,30030.20,30167.09,29968.57,11.17K,0.63
"Apr 25, 2017",29943.24,29825.14,29961.82,29780.84,8.94K,0.97
"Apr 24, 2017",29655.84,29407.68,29681.33,29392.99,9.17K,0.99
"Apr 21, 2017",29365.30,29575.66,29584.34,29259.42,11.71K,-0.19
"Apr 20, 2017",29422.39,29358.59,29453.06,29341.68,15.10K,0.29
"Apr 19, 2017",29336.57,29369.90,29388.25,29241.48,11.99K,0.06
"Apr 18, 2017",29319.10,29487.78,29701.19,29286.38,12.49K,-0.32
"Apr 17, 2017",29413.66,29470.27,29494.08,29363.28,6.86K,-0.16
"Apr 13, 2017",29461.45,29637.12,29660.48,29442.26,11.01K,-0.61
"Apr 12, 2017",29643.48,29838.82,29838.82,29549.74,8.83K,-0.49
"Apr 11, 2017",29788.35,29630.06,29804.51,29570.58,11.07K,0.72
"Apr 10, 2017",29575.74,29752.62,29831.32,29553.04,10.98K,-0.44
"Apr 07, 2017",29706.61,29850.71,29886.12,29668.45,15.19K,-0.74
"Apr 06, 2017",29927.34,29946.89,29954.25,29817.59,11.73K,-0.16
"Apr 05, 2017",29974.24,29996.03,30007.48,29817.69,11.51K,0.21
"Apr 03, 2017",29910.22,29737.73,29926.94,29705.72,10.45K,0.98
"Mar 31, 2017",29620.50,29633.91,29687.64,29552.61,12.16K,-0.09
"Mar 30, 2017",29647.42,29538.03,29684.54,29521.65,16.23K,0.39
"Mar 29, 2017",29531.43,29463.01,29554.39,29439.42,42.90K,0.41
"Mar 28, 2017",29409.52,29301.22,29442.18,29301.22,34.53K,0.59
"Mar 27, 2017",29237.15,29395.68,29420.70,29163.54,15.55K,-0.63
"Mar 24, 2017",29421.40,29350.60,29539.85,29350.17,21.66K,0.30
"Mar 23, 2017",29332.16,29201.01,29373.79,29198.08,26.84K,0.56
"Mar 22, 2017",29167.68,29341.41,29341.41,29137.48,15.20K,-1.08
"Mar 21, 2017",29485.45,29525.88,29585.05,29380.14,11.90K,-0.11
"Mar 20, 2017",29518.74,29653.54,29699.48,29482.40,413.18K,-0.44
"Mar 17, 2017",29648.99,29755.74,29824.62,29601.86,14.85K,0.21
"Mar 16, 2017",29585.85,29482.83,29614.79,29482.83,18.96K,0.64
"Mar 15, 2017",29398.11,29452.86,29500.08,29358.91,404.58K,-0.15
"Mar 14, 2017",29442.63,29437.23,29561.93,29356.05,30.08K,1.71
